학과코드,이수구분,학수번호,교과목명,학점,교수명,강의시간,강의실,수강인원,정원
423150,교필,KY410-M6,진로와상담,(0),주장환,-,(),0,15
423150,전필,HN284-A,동아시아경제입문,3,이일영,화(09:30~10:45)목(11:00~12:15),20501(),0,40
423150,전필,HN419-A,졸업논문,(3),황선미,-,(),0,40
423150,전선,HN615-A,동아시아국제관계,3,주장환,화(11:00~12:15)목(09:30~10:45),20501(),0,40
423150,전선,HN282-A,현대동아시아인물탐구,3,유은하,월(14:30~15:45)수(14:30~15:45),20405(),0,40
423150,전선,HN279-A,세계경제와중국경제개론,3,고기영,월(13:00~14:15)수(13:00~14:15),20402(),0,40
423150,전선,HN287-A,실용중국어회화2,3,황선미,월(13:00~14:15)수(13:00~14:15),20501(),0,40
423150,전선,HN139-A,동아시아경제와기업환경,3,박영수,화(13:00~14:15)화(14:30~15:45),20501(),0,40
423150,전선,HN392-A,중화권문학과문화,3,황선미,화(16:00~17:15)화(17:30~18:45),3204(),0,40
423150,전선,HN482-A,중국외교정책,3,주장환,-,(),0,40
402090,교필,KY410-E5,진로와상담,(0),김윤성,-,(),0,30
402090,교필,KY410-E4,진로와상담,(0),신광철,-,(),0,30
402090,교필,KY410-E6,진로와상담,(0),이종현,-,(),0,30
402090,교필,KY921-I5,사회생활길잡이,1,신광철,월(16:00~16:50),18102(),0,30
402090,교필,KY921-I4,사회생활길잡이,1,김윤성,월(16:00~16:50),18104(),0,30
402090,교필,KY921-I6,사회생활길잡이,1,이종현,월(16:00~16:50),18103(),0,30
402095,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
402095,교필,KY410-E6,진로와상담,(0),이종현,-,(),0,30
402095,교필,KY410-E4,진로와상담,(0),신광철,-,(),0,30
402095,교필,KY410-E5,진로와상담,(0),김윤성,-,(),0,30
402095,교필,KY921-I5,사회생활길잡이,1,신광철,월(16:00~16:50),18102(),0,30
402095,교필,KY921-I6,사회생활길잡이,1,이종현,월(16:00~16:50),18103(),0,30
402095,교필,KY921-I4,사회생활길잡이,1,김윤성,월(16:00~16:50),18104(),0,30
402094,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
402094,교필,KY410-E6,진로와상담,(0),이종현,-,(),0,30
402094,교필,KY410-E4,진로와상담,(0),신광철,-,(),0,30
402094,교필,KY410-E5,진로와상담,(0),김윤성,-,(),0,30
402094,교필,KY921-I5,사회생활길잡이,1,신광철,월(16:00~16:50),18102(),0,30
402094,교필,KY921-I6,사회생활길잡이,1,이종현,월(16:00~16:50),18103(),0,30
402094,교필,KY921-I4,사회생활길잡이,1,김윤성,월(16:00~16:50),18104(),0,30
422200,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
422200,교필,KY410-E5,진로와상담,(0),김윤성,-,(),0,30
422200,교필,KY410-E4,진로와상담,(0),신광철,-,(),0,30
422200,교필,KY410-E6,진로와상담,(0),이종현,-,(),0,30
422200,교필,KY921-I4,사회생활길잡이,1,김윤성,월(16:00~16:50),18104(),0,30
422200,교필,KY921-I6,사회생활길잡이,1,이종현,월(16:00~16:50),18103(),0,30
422200,교필,KY921-I5,사회생활길잡이,1,신광철,월(16:00~16:50),18102(),0,30
422200,전필,DV102-B,영상문화학,3,김윤성,월(14:30~15:45)수(14:30~15:45),18105(),0,60
422200,전필,DV102-A,영상문화학,3,김윤성,월(13:00~14:15)수(13:00~14:15),18105(),0,60
422200,전필,DV419-A,졸업논문,(3),신광철,-,(),0,99
422200,전선,DV213-A,축제콘텐츠분석및기획워크숍,3,박민하,화(16:00~17:15)화(17:30~18:45),18105(),0,60
422200,전선,DV201-A,문화콘텐츠의기술사적이해,3,박민하,화(13:00~14:15)화(14:30~15:45),18105(),0,60
422200,전선,DV211-A,문화콘텐츠의예술사적이해,3,김윤성,화(09:30~10:45)목(11:00~12:15),18105(),0,60
422200,전선,DV219-B,영화제현장학습1,2,김윤성,수(11:00~12:40),18211(),0,60
422200,전선,DV219-A,영화제현장학습1,2,이종현,수(11:00~12:40),18105(),0,60
422200,전선,DV106-A,인문콘텐츠현장학습,1,김윤성,월(17:30~18:20),18105(),0,60
422200,전선,DV429-A,영상시나리오분석및창작워크숍,3,이종현,월(11:00~12:15)수(09:30~10:45),18105(),0,40
422200,전선,DV218-A,영상미학,3,박미영,목(13:00~14:15)목(14:30~15:45),18105(),0,60
422200,전선,DV312-A,박물관및전시콘텐츠분석및기획실습,3,장해라,금(09:30~10:45)금(11:00~12:15),18105(),0,60
422200,전선,DV323-A,한국영화감독론,3,신광철,화(11:00~12:15)목(09:30~10:45),18105(),0,60
422200,전선,DV316-A,단편영화분석및제작워크숍,3,이종현,목(13:00~14:15)목(14:30~15:45),18104(),0,40
422200,전선,DV313-A,콘텐츠투어리즘사례분석및기획실습,3,장해라,금(13:00~14:15)금(14:30~15:45),18105(),0,60
422200,전선,DV308-A,"영상문화와젠더,섹슈얼리티",3,박미영,목(16:00~17:15)목(17:30~18:45),18105(),0,60
422200,전선,DV407-A,트래블링쇼츠분석및제작워크숍,3,신광철,금(09:30~10:45)금(11:00~12:15),18104(),0,40
422200,전선,DV406-A,문화콘텐츠산업정책및제도,3,배현주,화(13:00~14:15)화(14:30~15:45),18106(),0,60
422200,전선,DV421-A,OJT1,9,신광철,-,(),0,10
422200,전선,DV410-A,문화콘텐츠기획및제작워크숍2,3,이종현,월(17:30~18:45)수(16:00~17:15),18420(),0,40
402096,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
402096,교필,KY410-E6,진로와상담,(0),이종현,-,(),0,30
402096,교필,KY410-E4,진로와상담,(0),신광철,-,(),0,30
402096,교필,KY410-E5,진로와상담,(0),김윤성,-,(),0,30
402096,교필,KY921-I5,사회생활길잡이,1,신광철,월(16:00~16:50),18102(),0,30
402096,교필,KY921-I6,사회생활길잡이,1,이종현,월(16:00~16:50),18103(),0,30
402096,교필,KY921-I4,사회생활길잡이,1,김윤성,월(16:00~16:50),18104(),0,30
406090,교선,KYB24-A,빅데이터분석원리및분석방법론(중급),3,염동호,화(13:00~14:15)화(14:30~15:45),18307(),0,30
406090,교선,KYC14-A,빅데이터분석기초,3,염동호,화(16:00~17:15)화(17:30~18:45),18307(),0,40
422160,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
422160,교필,KY410-C5,진로와상담,(0),강지희,-,(),0,30
422160,교필,KY410-C7,진로와상담,(0),정한아,-,(),0,30
422160,교필,KY410-C6,진로와상담,(0),백수린,-,(),0,30
422160,교필,KY921-I1,사회생활길잡이,1,강지희,월(17:30~18:20),20308(),0,30
422160,교필,KY921-I2,사회생활길잡이,1,백수린,월(17:30~18:20),20502(),0,30
422160,교필,KY921-I3,사회생활길잡이,1,정한아,월(17:30~18:20),20401(),0,30
422160,전필,HW419-A,졸업논문,(3),백수린,-,(),0,30
422160,전선,HW239-A,동시대시강독Ⅱ,3,정한아,월(14:30~15:45)수(14:30~15:45),20505(),0,30
422160,전선,HW244-A,드라마작법Ⅱ,3,김민수,목(16:00~17:15)목(17:30~18:45),20405(),0,30
422160,전선,HW308-A,소설창작실습Ⅱ,3,이미선,월(09:30~10:45)수(11:00~12:15),20308(),0,30
422160,전선,HW307-A,시창작실습Ⅱ,3,임지은,목(16:00~17:15)목(17:30~18:45),20308(),0,30
422160,전선,HW247-A,동시대소설강독Ⅱ,3,강지희,-,(),,
422160,전선,HW342-A,상상력연구Ⅱ,3,강지희,월(14:30~15:45)수(14:30~15:45),20308(),0,30
422160,전선,HW337-A,시창작특강Ⅰ,3,정한아,목(13:00~14:15)목(14:30~15:45),20308(),0,30
422160,전선,HW422-A,아동문학창작실습Ⅱ,3,류재향,화(13:00~14:15)화(14:30~15:45),20308(),0,30
422160,전선,HW341-A,시나리오작법,3,박춘근,금(09:30~10:45)금(11:00~12:15),20308(),0,30
422160,전선,HW336-A,소설창작특강Ⅰ,3,백수린,화(16:00~17:15)화(17:30~18:45),20502(),0,30
422160,전선,HW322-A,외국소설문학강독Ⅱ,3,백수린,화(14:30~15:45)목(14:30~15:45),20502(),0,30
422160,전선,HW433-A,OJT1,9,백수린,-,(),0,30
422160,전선,HW416-A,현대시론,3,정한아,월(16:00~17:15)수(17:30~18:45),20401(),0,30
422160,전선,HW242-A,드라마특강,3,박춘근,금(13:00~14:15)금(14:30~15:45),20308(),0,30
422160,전선,HW408-A,비평연습,3,강지희,화(16:00~17:15)화(17:30~18:45),20308(),0,30
402081,교필,KY101-B,채플,.5,"나현기,김광연,한경미",수(14:30~15:20),채플실(),0,550
402081,교필,KY410-C7,진로와상담,(0),정한아,-,(),0,30
402081,교필,KY410-C5,진로와상담,(0),강지희,-,(),0,30
402081,교필,KY410-C6,진로와상담,(0),백수린,-,(),0,30
402081,교필,KY921-I2,사회생활길잡이,1,백수린,월(17:30~18:20),20502(),0,30
402081,교필,KY921-I3,사회생활길잡이,1,정한아,월(17:30~18:20),20401(),0,30
402081,교필,KY921-I1,사회생활길잡이,1,강지희,월(17:30~18:20),20308(),0,30
422120,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
422120,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
422120,교필,KY410-S7,진로와상담,(0),송주명,-,(),0,15
422120,교필,KY410-S6,진로와상담,(0),하종문,-,(),0,15
422120,교필,KY410-S5,진로와상담,(0),오미정,-,(),0,15
422120,교필,KY410-BY,진로와상담,(0),이종현,-,(),0,8
422120,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
422120,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
422120,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
422120,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
422120,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
422120,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
422120,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
422120,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
422120,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
422120,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
422120,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
422120,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
422120,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
422120,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
422120,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
422120,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
422120,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
422120,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
422120,교필,KYC56-A2,컴퓨팅사고와SW코딩,3,박종현,수(13:00~14:15),18308(),0,45
422120,교필,KYC56-A6,컴퓨팅사고와SW코딩,3,김보경,목(09:30~10:45),18309(),0,45
422120,교필,KYC56-B6,컴퓨팅사고와SW코딩,3,변영민,월(16:00~17:15),18309(),0,45
422120,교필,KY410-AW,진로와상담,(0),전춘명,-,(),0,17
422120,교필,KY410-AX,진로와상담,(0),오동식,-,(),0,17
422120,교필,KY410-BA,진로와상담,(0),이향미,-,(),0,10
422120,교필,KY410-BC,진로와상담,(0),김지혜,-,(),0,10
422120,교필,KY410-BD,진로와상담,(0),박미선,-,(),0,10
422120,교필,KY410-BR,진로와상담,(0),류기수,-,(),0,9
422120,교필,KY410-BS,진로와상담,(0),장정해,-,(),0,10
422120,교필,KY410-BT,진로와상담,(0),최민성,-,(),0,9
422120,교필,KY410-BU,진로와상담,(0),김남희,-,(),0,10
422120,교필,KY410-BW,진로와상담,(0),신광철,-,(),0,8
422120,교필,KY410-BX,진로와상담,(0),김윤성,-,(),0,8
422120,계공,TH007-A,"문화적다양성,상상력,콘텐츠",3,이종현,화(16:00~17:15)화(17:30~18:45),18418(),0,50
422120,계공,TH016-B,글로벌문화탐색,3,"전춘명,최민성,오미정,이향미",월(17:30~18:45)수(16:00~17:15),18311(),0,50
422120,계공,TH016-A,글로벌문화탐색,3,"전춘명,최민성,오미정,이향미",월(16:00~17:15)수(17:30~18:45),18311(),0,50
422120,계공,TH013-A,아시아와일본,3,송주명,목(16:00~17:15)목(17:30~18:45),7103(),0,40
422120,계공,TH007-B,"문화적다양성,상상력,콘텐츠",3,배현주,화(16:00~17:15)화(17:30~18:45),18212(),0,50
424300,교필,KYC55-A2,글쓰기의기초,3,김민환,화(16:00~17:15)화(17:30~18:45),3408(),0,30
424300,교필,KYC55-A3,글쓰기의기초,3,유예원,화(13:00~14:15)화(14:30~15:45),20505(),0,30
424300,교필,KY410-X10,진로와상담,(0),정휘관,-,(),0,10
424300,교필,KYC55-A4,글쓰기의기초,3,계광수,화(13:00~14:15)화(14:30~15:45),3412(),0,30
424300,교필,KYC55-A5,글쓰기의기초,3,신혜수,화(13:00~14:15)화(14:30~15:45),3503(),0,30
424300,교필,KYC55-B1,글쓰기의기초,3,서경희,화(16:00~17:15)화(17:30~18:45),3410(),0,30
424300,교필,KYC55-B2,글쓰기의기초,3,계광수,화(16:00~17:15)화(17:30~18:45),3412(),0,30
424300,교필,KYC55-B3,글쓰기의기초,3,신혜수,화(16:00~17:15)화(17:30~18:45),3503(),0,30
424300,교필,KYC55-B4,글쓰기의기초,3,유예원,화(16:00~17:15)화(17:30~18:45),20505(),0,30
424300,교필,KYC55-C1,글쓰기의기초,3,허난희,목(13:00~14:15)목(14:30~15:45),20505(),0,30
424300,교필,KYC55-C2,글쓰기의기초,3,서경희,목(13:00~14:15)목(14:30~15:45),3410(),0,30
424300,교필,KYC55-C3,글쓰기의기초,3,서영화,목(13:00~14:15)목(14:30~15:45),3412(),0,30
424300,교필,KYC55-C4,글쓰기의기초,3,한정미,목(13:00~14:15)목(14:30~15:45),8110(),0,30
424300,교필,KYC55-C5,글쓰기의기초,3,전지은,화(13:00~14:15)화(14:30~15:45),18211-1(),0,30
424300,교필,KYC55-D1,글쓰기의기초,3,한정미,목(16:00~17:15)목(17:30~18:45),8110(),0,30
424300,교필,KYC55-D2,글쓰기의기초,3,서영화,목(16:00~17:15)목(17:30~18:45),3412(),0,30
424300,교필,KYC55-D3,글쓰기의기초,3,전지은,화(16:00~17:15)화(17:30~18:45),18211-1(),0,30
424300,교필,KYC55-D4,글쓰기의기초,3,허난희,목(16:00~17:15)목(17:30~18:45),20505(),0,30
424300,교필,KYC55-E1,글쓰기의기초,3,송주현,금(09:30~10:45)금(11:00~12:15),20502(),0,30
424300,교필,KYC55-E2,글쓰기의기초,3,김소륜,금(09:30~10:45)금(11:00~12:15),3409(),0,30
424300,교필,KYC55-F1,글쓰기의기초,3,김소륜,금(13:00~14:15)금(14:30~15:45),3409(),0,30
424300,교필,KYC56-A4,컴퓨팅사고와SW코딩,3,최진,화(14:30~15:45),18309(),0,45
424300,교필,KYC56-B5,컴퓨팅사고와SW코딩,3,변영민,월(14:30~15:45),18309(),0,45
424300,교필,KY410-X4,진로와상담,(0),김민철,-,(),0,10
424300,교필,KY410-X5,진로와상담,(0),이성미,-,(),0,10
424300,교필,KY410-X6,진로와상담,(0),문철수,-,(),0,10
424300,교필,KY410-X7,진로와상담,(0),지원배,-,(),0,10
424300,교필,KY410-X9,진로와상담,(0),박혜영,-,(),0,10
424300,계공,MC004-A,영상의이해,3,미정-신규,화(16:00~17:15)화(17:30~18:45),18421(),0,50
424300,계공,MC005-A,광고학개론,3,지원배,금(09:30~10:45)금(11:00~12:15),18310(),0,70
403970,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
403970,교필,KY410-I1,진로와상담,(0),문철수,-,(),0,24
403970,교필,KY410-I7,진로와상담,(0),정휘관,-,(),0,24
403970,교필,KY410-I6,진로와상담,(0),김민철,-,(),0,24
403970,교필,KY410-I5,진로와상담,(0),박혜영,-,(),0,24
403970,교필,KY410-I4,진로와상담,(0),이성미,-,(),0,24
403970,교필,KY410-I2,진로와상담,(0),지원배,-,(),0,24
403970,교필,KY921-N1,사회생활길잡이,1,문철수,수(16:00~16:50),18102(),0,20
403970,교필,KY921-N7,사회생활길잡이,1,정휘관,수(16:00~16:50),18106(),0,20
403970,교필,KY921-N6,사회생활길잡이,1,김민철,수(16:00~16:50),18211-1(),0,20
403970,교필,KY921-N5,사회생활길잡이,1,박혜영,수(16:00~16:50),18420-1(),0,20
403970,교필,KY921-N4,사회생활길잡이,1,이성미,수(16:00~16:50),18101(),0,20
403970,교필,KY921-N2,사회생활길잡이,1,지원배,수(16:00~16:50),18103(),0,20
424140,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
424140,교필,KY410-I1,진로와상담,(0),문철수,-,(),0,24
424140,교필,KY410-I5,진로와상담,(0),박혜영,-,(),0,24
424140,교필,KY410-I6,진로와상담,(0),김민철,-,(),0,24
424140,교필,KY410-I7,진로와상담,(0),정휘관,-,(),0,24
424140,교필,KY410-I4,진로와상담,(0),이성미,-,(),0,24
424140,교필,KY410-I2,진로와상담,(0),지원배,-,(),0,24
424140,교필,KY921-N5,사회생활길잡이,1,박혜영,수(16:00~16:50),18420-1(),0,20
424140,교필,KY921-N6,사회생활길잡이,1,김민철,수(16:00~16:50),18211-1(),0,20
424140,교필,KY921-N7,사회생활길잡이,1,정휘관,수(16:00~16:50),18106(),0,20
424140,교필,KY921-N4,사회생활길잡이,1,이성미,수(16:00~16:50),18101(),0,20
424140,교필,KY921-N1,사회생활길잡이,1,문철수,수(16:00~16:50),18102(),0,20
424140,교필,KY921-N2,사회생활길잡이,1,지원배,수(16:00~16:50),18103(),0,20
424140,전필,EA509-B,연구방법론,3,정기현,화(13:00~14:15)화(14:30~15:45),18421(),0,50
424140,전필,EA509-A,연구방법론,3,박혜영,월(14:30~15:45)수(14:30~15:45),18310(),0,50
424140,전필,EM419-A,졸업논문,(3),김민철,-,(),0,200
424140,전필,EA409-A,졸업논문,(3),김민철,-,(),0,200
424140,전선,EA314-A,홍보관리론,3,정재선,목(13:00~14:15)목(14:30~15:45),18106(),0,50
424140,전선,EM320-B,에디팅실습Ⅱ,3,류근환,금(13:00~14:15)금(14:30~15:45),18301(),0,30
424140,전선,EM320-A,에디팅실습Ⅱ,3,류근환,금(09:30~10:45)금(11:00~12:15),18301(),0,30
424140,전선,EA337-B,브랜딩트렌드,3,이성미,월(11:00~12:15)수(09:30~10:45),18310(),0,60
424140,전선,EA337-A,브랜딩트렌드,3,이성미,월(09:30~10:45)수(11:00~12:15),18310(),0,60
424140,전선,EM416-B,소셜미디어제작실습,3,정일건,금(13:00~14:15)금(14:30~15:45),18101(),0,35
424140,전선,EM416-A,소셜미디어제작실습,3,정일건,금(09:30~10:45)금(11:00~12:15),18101(),0,35
424140,전선,EA341-A,AI와정책홍보,3,정휘관,화(11:00~12:15)목(09:30~10:45),18211(),0,50
424140,전선,EM308-A,시나리오워크숍,3,미정-신규,월(09:30~10:45)수(11:00~12:15),18110(),0,30
424140,전선,EM308-B,시나리오워크숍,3,미정-신규,월(11:00~12:15)수(09:30~10:45),18110(),0,30
424140,전선,EM319-B,픽션영상제작실습,3,김민철,금(16:00~17:15)금(17:30~18:45),18310(),0,40
424140,전선,EM319-A,픽션영상제작실습,3,김민철,금(13:00~14:15)금(14:30~15:45),18310(),0,40
424140,전선,EM405-B,디지털미디어프로젝트,3,황선태,금(16:00~17:15)금(17:30~18:45),18418(),0,50
424140,전선,EM405-A,디지털미디어프로젝트,3,황선태,금(13:00~14:15)금(14:30~15:45),18418(),0,50
424140,공선,EM207-B,마케팅원론,3,지원배,화(11:00~12:15)목(09:30~10:45),18310(),0,70
424140,공선,EM207-A,마케팅원론,3,지원배,화(09:30~10:45)목(11:00~12:15),18310(),0,70
424140,공선,EA206-A,소비자행동론,3,정휘관,월(13:00~14:15)수(13:00~14:15),18519(),0,50
424140,공선,EM230-A,소셜게임의이해,3,이수호,목(13:00~14:15)목(14:30~15:45),18519(),0,70
424140,공선,EM104-A,영상의이해,3,미정-신규,화(13:00~14:15)화(14:30~15:45),18420(),0,50
424140,공선,EA206-B,소비자행동론,3,정휘관,월(14:30~15:45)수(14:30~15:45),18519(),0,50
424140,공선,EM234-A,디지털미디어리터리시론,3,박혜영,월(13:00~14:15)수(13:00~14:15),18310(),0,50
424140,공선,EM324-A,디지털광고론,3,이성미,화(13:00~14:15)화(14:30~15:45),18310(),0,70
424140,공선,EM310-B,영상광고제작실습,3,미정-신규,화(16:00~17:15)화(17:30~18:45),18310(),0,40
424140,공선,EM310-A,영상광고제작실습,3,김민철,목(13:00~14:15)목(14:30~15:45),18310(),0,40
403980,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
403980,교필,KY410-I1,진로와상담,(0),문철수,-,(),0,24
403980,교필,KY410-I7,진로와상담,(0),정휘관,-,(),0,24
403980,교필,KY410-I6,진로와상담,(0),김민철,-,(),0,24
403980,교필,KY410-I5,진로와상담,(0),박혜영,-,(),0,24
403980,교필,KY410-I4,진로와상담,(0),이성미,-,(),0,24
403980,교필,KY410-I2,진로와상담,(0),지원배,-,(),0,24
403980,교필,KY921-N1,사회생활길잡이,1,문철수,수(16:00~16:50),18102(),0,20
403980,교필,KY921-N7,사회생활길잡이,1,정휘관,수(16:00~16:50),18106(),0,20
403980,교필,KY921-N6,사회생활길잡이,1,김민철,수(16:00~16:50),18211-1(),0,20
403980,교필,KY921-N5,사회생활길잡이,1,박혜영,수(16:00~16:50),18420-1(),0,20
403980,교필,KY921-N4,사회생활길잡이,1,이성미,수(16:00~16:50),18101(),0,20
403980,교필,KY921-N2,사회생활길잡이,1,지원배,수(16:00~16:50),18103(),0,20
427180,교필,KY101-A,채플,.5,"나현기,김광연,한경미",월(14:30~15:20),채플실(),0,550
427180,교필,KY410-O5,진로와상담,(0),변종석,-,(),0,25
427180,교필,KY410-O6,진로와상담,(0),박동련,-,(),0,25
427180,교필,KY410-O7,진로와상담,(0),유한나,-,(),0,25
427180,교필,KY410-O8,진로와상담,(0),김유신,-,(),0,25
427180,전필,NS345-A,통계자료분석실습,3,박동련,금(13:00~14:15)금(14:30~15:45),7202(),0,50
427180,전필,NS419-A,졸업논문,(3),변종석,-,(),0,80
427180,전선,NS367-A,데이터관리,3,김유신,화(16:00~17:15)화(17:30~18:45),7202(),0,35
427180,전선,NS237-B,회귀분석및실습,3,박동련,목(11:00~12:15),7202(),0,25
427180,전선,NS237-A,회귀분석및실습,3,변종석,월(14:30~15:45)수(14:30~15:45),7203(),0,25
427180,전선,NS221-A,SAS프로그래밍,3,유한나,월(13:00~14:15)수(13:00~14:15),7203(),0,40
427180,전선,NS372-A,통계패키지를활용한분석,3,변종석,월(11:00~12:15)수(09:30~10:45),7202(),0,35
427180,전선,NS362-A,R데이터분석,3,유한나,화(13:00~14:15)화(14:30~15:45),7202(),0,30
427180,전선,NS359-A,바이오통계자료분석,3,유한나,월(14:30~15:45)수(14:30~15:45),7202(),0,40
427180,전선,NS306-A,다변량분석,3,박동련,화(11:00~12:15),7202(),0,30
403021,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
403021,교필,KY410-J2,진로와상담,(0),주경희,-,(),0,25
403021,교필,KY410-J4,진로와상담,(0),김예랑,-,(),0,25
403021,교필,KY410-J3,진로와상담,(0),김수경,-,(),0,20
403021,교필,KY410-J1,진로와상담,(0),홍선미,-,(),0,25
403021,교필,KY921-P1,사회생활길잡이,1,김수경,화(17:30~18:20),18519(),0,20
403021,교필,KY921-P2,사회생활길잡이,1,김예랑,화(17:30~18:20),18420-1(),0,20
403021,전필,TS419-A,졸업논문,(3),김수경,-,(),0,60
403021,전선,TS518-A,노인복지론,3,주경희,월(11:00~12:15)수(09:30~10:45),18210(),0,50
403021,전선,TS517-B,사회복지조사론,3,김예랑,화(11:00~12:15)목(09:30~10:45),18210(),0,50
403021,전선,TS517-A,사회복지조사론,3,김예랑,화(09:30~10:45)목(11:00~12:15),18210(),0,50
403021,전선,TS479-A,국제사회복지론,3,김수경,월(13:00~14:15)수(13:00~14:15),18211-1(),0,50
403021,전선,TS260-A,자원봉사론,3,문대수,금(09:30~10:45)금(11:00~12:15),18211-1(),0,50
403021,전선,TS303-A,사회보장론,3,오혜인,목(16:00~17:15)목(17:30~18:45),18211-1(),0,50
403021,전선,TS272-A,학교사회복지론,3,주수산나,목(16:00~17:15)목(17:30~18:45),18212(),0,50
403021,전선,TS270-A,산업복지론,3,제갈현숙,화(13:00~14:15)화(14:30~15:45),3506(),0,40
403021,전선,TS524-A,가족복지론,3,주수산나,목(13:00~14:15)목(14:30~15:45),3503(),0,50
403021,전선,TS116-A,사회복지역사,3,제갈현숙,화(16:00~17:15)화(17:30~18:45),3321(),0,50
403021,전선,TS520-B,사회복지행정론,3,우수명,금(13:00~14:15)금(14:30~15:45),18210(),0,50
403021,전선,TS520-A,사회복지행정론,3,우수명,금(09:30~10:45)금(11:00~12:15),18210(),0,50
403021,전선,TS357-A,사회운동과복지,3,문대수,금(13:00~14:15)금(14:30~15:45),18211-1(),0,50
403021,전선,TS362-A,의료사회복지론,3,미정,금(16:00~17:15)금(17:30~18:45),18210(),0,50
403021,전선,TS523-B,사회복지현장실습Ⅰ,3,홍선미,금(16:00~17:15)금(17:30~18:45),18101(),0,30
403021,전선,TS364-B,사회복지현장실습의이해Ⅱ,2,홍선미,월(11:00~12:40),18101(),0,30
403021,전선,TS522-A,사회복지실천기술론,3,김예랑,월(13:00~14:15)수(13:00~14:15),18210(),0,50
403021,전선,TS522-B,사회복지실천기술론,3,오혜인,목(13:00~14:15)목(14:30~15:45),20507(),0,40
403021,전선,TS523-A,사회복지현장실습Ⅰ,3,홍선미,월(14:30~15:45)수(14:30~15:45),20507(),0,30
403021,전선,TS461-A,여성복지론,3,김수경,월(14:30~15:45)수(14:30~15:45),3503(),0,50
403020,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
403020,교필,KY410-J2,진로와상담,(0),주경희,-,(),0,25
403020,교필,KY410-J4,진로와상담,(0),김예랑,-,(),0,25
403020,교필,KY410-J1,진로와상담,(0),홍선미,-,(),0,25
403020,교필,KY410-J3,진로와상담,(0),김수경,-,(),0,20
403020,교필,KY921-P1,사회생활길잡이,1,김수경,화(17:30~18:20),18519(),0,20
403020,교필,KY921-P2,사회생활길잡이,1,김예랑,화(17:30~18:20),18420-1(),0,20
425110,교필,KY201-A,채플,.5,"나현기,김광연,한경미",월(16:00~16:50),채플실(),0,550
425110,교필,KY410-H3,진로와상담,(0),김종엽,-,(),0,30
425110,교필,KY921-O2,사회생활길잡이,1,김종엽,목(11:00~11:50),3206(),0,20
